method,query_id,query,reference_id,n_gt,active_ctx,negative_weight,image_alpha,adapter_dim,lora_rank,reference_module,text_module,fused_module,Recall@1,Precision@1,Recall@5,Precision@5,Recall@10,Precision@10
full_best_prompt_slerp_search,0,+Smiling,888,145,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,892,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,894,17,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,897,30,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,902,48,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.2
full_best_prompt_slerp_search,0,+Smiling,911,67,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,912,14,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,914,9,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,915,5,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,916,36,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.2
full_best_prompt_slerp_search,0,+Smiling,918,9,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,919,23,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,922,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,929,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,939,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,941,11,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,945,23,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,946,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,950,35,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,953,59,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,954,42,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,955,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,958,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,963,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,966,90,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,0,+Smiling,969,17,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,970,15,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,972,22,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,986,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.2
full_best_prompt_slerp_search,0,+Smiling,988,11,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,990,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,991,23,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,992,16,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,995,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,997,21,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1001,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1009,38,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1011,49,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1013,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1015,20,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1019,22,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1021,38,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1025,13,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1033,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1037,20,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1055,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1057,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1060,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1061,25,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1066,28,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1071,9,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.3
full_best_prompt_slerp_search,0,+Smiling,1079,76,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1081,11,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1084,64,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1087,11,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1093,18,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1096,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1111,69,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1117,11,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1119,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1120,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.3
full_best_prompt_slerp_search,0,+Smiling,1122,22,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.4
full_best_prompt_slerp_search,0,+Smiling,1128,57,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1146,31,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1147,23,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1154,20,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1165,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1172,145,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1179,12,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1185,155,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1204,14,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1205,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.6,1,0.3
full_best_prompt_slerp_search,0,+Smiling,1208,53,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1217,9,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1228,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1229,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1230,20,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1231,11,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1240,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1243,22,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1244,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1253,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1254,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1261,11,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1265,34,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1270,14,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1284,19,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1285,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1286,16,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1287,34,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1292,19,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1294,19,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1298,21,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1304,30,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1310,23,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1315,22,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1318,23,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1324,19,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1327,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1328,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1331,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1336,22,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1337,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1339,34,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1342,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1343,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1344,33,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1350,12,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1352,31,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1355,32,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.8,1,0.4
full_best_prompt_slerp_search,0,+Smiling,1359,55,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1360,18,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1361,29,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.3
full_best_prompt_slerp_search,0,+Smiling,1367,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1372,27,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1382,62,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1385,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1388,12,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1399,21,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1405,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1408,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1416,23,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1420,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1421,26,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1426,12,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1430,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1432,26,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.3
full_best_prompt_slerp_search,0,+Smiling,1439,11,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1440,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1442,17,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1450,9,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1453,69,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.3
full_best_prompt_slerp_search,0,+Smiling,1457,19,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1458,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1461,12,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1464,20,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1467,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1471,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1472,38,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1475,29,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1476,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1477,9,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1479,21,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1480,48,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1481,34,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1483,71,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1489,17,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1494,27,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1497,13,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1503,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1506,11,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1508,93,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1516,15,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1517,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1518,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1528,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1529,13,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1535,5,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1550,6,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1552,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1555,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1559,14,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1566,40,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1569,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1570,39,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1571,24,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1572,18,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1581,20,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1584,38,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1585,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.4,1,0.3
full_best_prompt_slerp_search,0,+Smiling,1586,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1593,47,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1594,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1608,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1609,46,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1615,13,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1618,27,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.3
full_best_prompt_slerp_search,0,+Smiling,1620,27,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1624,9,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1625,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1626,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1630,39,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.4
full_best_prompt_slerp_search,0,+Smiling,1631,33,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1633,33,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.6,1,0.5
full_best_prompt_slerp_search,0,+Smiling,1634,18,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1639,6,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.3
full_best_prompt_slerp_search,0,+Smiling,1640,7,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.2,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1641,23,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1648,22,2,0.8,0.5,64,4,adapter,both,both,1,1.0,1,0.4,1,0.2
full_best_prompt_slerp_search,0,+Smiling,1649,10,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1652,9,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1653,33,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1657,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1664,61,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1667,69,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1668,11,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1681,13,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1689,12,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1690,26,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1692,13,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1696,9,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1698,26,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1700,8,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1701,9,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1709,5,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1718,18,2,0.8,0.5,64,4,adapter,both,both,0,0.0,1,0.2,1,0.1
full_best_prompt_slerp_search,0,+Smiling,1723,7,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
full_best_prompt_slerp_search,0,+Smiling,1724,19,2,0.8,0.5,64,4,adapter,both,both,0,0.0,0,0.0,0,0.0
